neighbor_count	neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
2	[horse;A_01_029,pig;A_02_032]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	UnderChin		1		0
2	[bug;B_01_067,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	CheekNose		1		0
2	[horse;A_01_029,stubborn;B_03_086]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		0	Head	Forehead		1		0
2	[candy_2;D_02_079,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	Chin		1		0
2	[candy_2;D_02_079,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded		1	Head	Forehead	HeadAway	1		0
2	[dinosaur;A_01_031,nothing;B_01_079]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0		0
2	[dinosaur;A_01_031,nothing;B_01_079]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	o	0
2	[dinosaur;A_01_031,percent;C_02_082]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0		0
2	[child;F_03_101,dinosaur;A_01_031]	imrp	Flat	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[dinosaur;A_01_031,noon;G_02_014]	imrp	FullyOpen	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[dinosaur;A_01_031,honk;H_01_074]	imrp	Bent	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[dinosaur;A_01_031,recite;J_02_078]	imrp	Curved	1.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[dinosaur;A_01_031,recite;J_02_078]	imrp	Curved	0.0	0.0	1.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
3	[bite;K_02_045,dinosaur;A_01_031,spaceship;J_03_074]	im	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[coffee;A_01_032,umbrella;A_02_022]	imrp	FullyClosed	0.0		0.0	Closed	1.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	FingerRadial	1	s	0
2	[coffee;A_01_032,umbrella;A_02_022]	imrp	FullyClosed	0.0		0.0	Closed	1.0	AsymmetricalSameHandshape	Circular	1	Hand	FingerRadial	HandAway	1	s	0
2	[bull;E_01_098,cow;A_01_033]	p	FullyOpen	0.0			Open	0.0	OneHanded	Straight	1	Head	Forehead		1		1
2	[bull;E_01_098,cow;A_01_033]	p	FullyOpen	0.0			Open	0.0	OneHanded		1	Head	Forehead		1		0
2	[butter;A_01_034,paintbrush;A_02_079]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
2	[butter;A_01_034,paintbrush;A_02_079]	im	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	0	B	0
3	[butter;A_01_034,excuse;D_03_052,shovel_2;K_03_008]	imrp	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
2	[butter;A_01_034,excuse;D_03_052]	im	Flat	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
2	[butter;A_01_034,shovel_2;K_03_008]	im	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
2	[punish;C_02_041,trash;A_01_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Arm	ForearmUlnar	ArmAway	1		1
2	[punish;C_02_041,trash;A_01_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Curved	0	Arm	ForearmUlnar	ElbowBack	1		0
2	[moon;A_01_036,witch;A_03_018]	i	Bent	0.0			Open	0.0	OneHanded	Curved	0	Head	Eye	HeadAway	1		0
2	[moon;A_01_036,witch;A_03_018]	i	Curved	0.0			Open	0.0	OneHanded	Curved	0	Head	HeadAway	HeadAway	1		0
2	[beak;G_03_048,moon;A_01_036]	i	Curved	0.0			Open	0.0	OneHanded	Curved	0	Head	CheekNose	HeadAway	1		0
2	[beak;G_03_048,moon;A_01_036]	i	Curved	0.0			Open	0.0	OneHanded	Curved	0	Head	Eye	HeadAway	1		1
2	[dont_need;H_01_104,moon;A_01_036]	i	Curved	0.0			Open	0.0	OneHanded	Straight	0	Head	Eye	HeadAway	1		0
2	[dont_need;H_01_104,moon;A_01_036]	i	Curved	0.0			Open	0.0	OneHanded	Curved	0	Head	UnderChin	HeadAway	1		0
2	[scissors;A_01_038,two_more;G_01_021]	im	FullyOpen	1.0	1.0	1.0	Closed	0.0	OneHanded		1	Neutral	Neutral		0		0
2	[scissors;A_01_038,two_more;G_01_021]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	OneHanded		1	Neutral	Neutral		0		0
3	[research;B_03_084,soup;A_01_039,university;C_02_063]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
2	[soup;A_01_039,university;C_02_063]	im	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	0
2	[rocket_1;E_01_016,soup;A_01_039]	im	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
2	[dig;K_02_119,soup;A_01_039]	imrp	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
2	[dig;K_02_119,soup;A_01_039]	im	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
2	[hurt;E_01_002,spaghetti;A_01_042]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	i	0
2	[hurt;E_01_002,spaghetti;A_01_042]	p	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	1	0
2	[skirt;A_01_046,wear;B_02_032]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	TorsoTop	BodyAway	0	5	0
2	[skirt;A_01_046,wear;B_02_032]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	Hips	BodyAway	1	5	0
2	[arrest_2;K_01_023,skirt;A_01_046]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Body	Hips	BodyAway	0	5	0
2	[arrest_2;K_01_023,skirt;A_01_046]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	BodyAway	BodyAway	0	5	0
2	[complex;C_01_061,stars;A_01_047]	i	FullyOpen	1.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
5	[argue;F_03_072,complex;C_01_061,hurt;E_01_002,long_word;H_02_047,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
2	[right_1;C_01_065,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral		1	1	0
2	[battery;D_02_089,stars;A_01_047]	i	Bent	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
2	[battery;D_02_089,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	bent_1	0
3	[argue;F_03_072,but;D_03_030,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	1	0
2	[hurt;E_01_002,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	1	0
5	[argue;F_03_072,complex;C_01_061,hurt;E_01_002,long_word;H_02_047,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
2	[stars;A_01_047,vagina;F_02_065]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
2	[stars;A_01_047,vagina;F_02_065]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	l	0
3	[argue;F_03_072,but;D_03_030,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	1	0
5	[argue;F_03_072,complex;C_01_061,hurt;E_01_002,long_word;H_02_047,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
5	[argue;F_03_072,complex;C_01_061,hurt;E_01_002,long_word;H_02_047,stars;A_01_047]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
2	[stars;A_01_047,triangle;J_02_080]	i	FullyOpen	0.0			Closed	0.0	SymmetricalOrAlternating	BackAndForth	1	Neutral	Neutral	Neutral	1	1	0
2	[surf;A_01_048,vocabulary;H_01_082]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerBack		1	1	0
2	[surf;A_01_048,vocabulary;H_01_082]	im	Bent	0.0	1.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerBack		1	1	0
2	[eleven;E_01_052,milk;A_01_051]	i	FullyClosed	1.0		0.0	Open	1.0	OneHanded		1	Neutral	Neutral		0		0
2	[eleven;E_01_052,milk;A_01_051]	imrp	FullyClosed	1.0			Open	1.0	OneHanded		1	Neutral	Neutral		0		0
2	[bracelet;A_03_024,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Arm	Clavicle		1		0
2	[bracelet;A_03_024,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	WristBack		1		0
4	[benefit;C_02_056,policeman;A_01_052,shirt;A_01_028,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Body	Clavicle		1		0
2	[benefit;C_02_056,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	Clavicle		1		1
2	[badge;F_03_096,policeman;A_01_052]	i	Curved	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle		1		0
2	[badge;F_03_096,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	Clavicle		1	curved_l	0
4	[benefit;C_02_056,policeman;A_01_052,shirt;A_01_028,volunteer;H_02_062]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Body	Clavicle		1		0
2	[policeman;A_01_052,volunteer;H_02_062]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	Clavicle	BodyAway	1		0
4	[delegate;H_03_001,guilty;D_03_085,lazy;A_02_050,policeman;A_01_052]	i	Bent	0.0			Open	0.0	OneHanded	Straight	1	Body	Clavicle		1		0
2	[delegate;H_03_001,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	Clavicle	TorsoTop	1		0
2	[fireman_2;K_03_052,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Head	Clavicle		1		0
2	[fireman_2;K_03_052,policeman;A_01_052]	i	Curved	0.0			Open	0.0	OneHanded	Straight	1	Body	Forehead		1		0
2	[french;C_02_022,tennis;A_01_053]	i	Curved	0.0			Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0		1
6	[conduct_2;K_02_091,french;C_02_022,knight;H_01_054,sword;E_03_101,tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		1
6	[conduct_2;K_02_091,french;C_02_022,knight;H_01_054,sword;E_03_101,tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		1
2	[tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral		0		1
3	[flip_switch;E_01_066,sword;E_03_101,tennis;A_01_053]	i	Bent	0.0			Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		1
3	[sword;E_03_101,tennis;A_01_053,wand;E_03_016]	i	Bent	0.0			Open	1.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0		1
4	[conduct_2;K_02_091,fencing;F_01_083,tennis;A_01_053,wand;E_03_016]	i	Bent	0.0			Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0		1
4	[conduct_2;K_02_091,fencing;F_01_083,tennis;A_01_053,wand;E_03_016]	i	Bent	0.0			Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0		1
6	[conduct_2;K_02_091,french;C_02_022,knight;H_01_054,sword;E_03_101,tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		1
6	[conduct_2;K_02_091,french;C_02_022,knight;H_01_054,sword;E_03_101,tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0			Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0		1
4	[conduct_2;K_02_091,fencing;F_01_083,tennis;A_01_053,wand;E_03_016]	i	Bent	0.0			Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0		1
2	[avoid;E_01_040,mountain;A_01_055]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	Heel		1	a	0
4	[avoid;E_01_040,most;E_01_085,mountain;A_01_055,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
2	[most;E_01_085,mountain;A_01_055]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	FingerBack		1	a	0
4	[avoid;E_01_040,most;E_01_085,mountain;A_01_055,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
2	[assistant;F_03_076,mountain;A_01_055]	t					Open		AsymmetricalSameHandshape	Straight	1	Hand	PalmBack		1	a	0
2	[assistant;F_03_076,mountain;A_01_055]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	FingerUlnar		1	a	0
2	[mountain;A_01_055,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	Other		1	a	0
4	[avoid;E_01_040,most;E_01_085,mountain;A_01_055,poop;H_03_072]	t					Open		AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
2	[dog;A_01_056,no;C_03_041]	im	Curved		0.0		Open	1.0	OneHanded		1	Neutral	Neutral		0		0
3	[dog;A_01_056,dog;J_02_068,no;C_03_041]	mrp	Flat		0.0		Open	1.0	OneHanded		1	Neutral	Neutral		0		0
2	[snow;A_01_057,white;E_03_046]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	1	Body	TorsoTop	BodyAway	1		0
3	[orange_throat;F_02_039,snow;A_01_057,white;E_03_046]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Body	TorsoTop	BodyAway	0		0
2	[orange_throat;F_02_039,snow;A_01_057]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Body	Neck	BodyAway	1		0
2	[bake_1;A_01_060,major;J_01_057]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	0	closed_b	0
2	[bake_1;A_01_060,major;J_01_057]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	HandAway	HandAway	1	closed_b	0
2	[hunt;B_01_025,waiter;A_01_061]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[hunt;B_01_025,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_h	0
2	[balance;C_02_046,waiter;A_01_061]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[balance;C_02_046,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	flat_b	0
3	[here;D_01_089,order_1;C_02_064,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	1	Neutral	Neutral	Neutral	0	open_b	0
2	[small;D_01_030,waiter;A_01_061]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[small;D_01_030,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	c	0
6	[fold;F_02_019,here;D_01_089,lift;G_02_082,waiter;A_01_061,walk;D_02_057,wallet;F_01_081]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	open_b	0
2	[waiter;A_01_061,what_1;D_02_084]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[waiter;A_01_061,what_1;D_02_084]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	0
2	[noon;G_02_014,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[noon;G_02_014,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0		0
2	[socialize;H_01_021,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	1.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
2	[swear_in;J_02_016,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
3	[chat;C_01_079,death;A_01_076,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	1
4	[box;C_03_025,lift;G_02_082,order_1;C_02_064,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating		0	Neutral	Neutral	Neutral	0	open_b	0
4	[here;D_01_089,lift;G_02_082,order_1;C_02_064,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	open_b	0
2	[push;D_02_077,street;A_01_062]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[push;D_02_077,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	5	0
3	[his;F_02_058,street;A_01_062,swear_in;J_02_016]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[his;F_02_058,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0		0
2	[road;F_02_083,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[road;F_02_083,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	closed_b	0
2	[go_ahead;J_01_041,street;A_01_062]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
2	[go_ahead;J_01_041,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	flat_b	0
4	[lift;G_02_082,order_1;C_02_064,stack_3;K_03_069,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Other	0	Neutral	Neutral	Neutral	0	open_b	0
2	[nothing;B_01_079,office;A_01_063]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral		0	o	0
3	[move;D_03_090,nothing;B_01_079,office;A_01_063]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	o	0
2	[move;D_03_090,office;A_01_063]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral		0	o	0
2	[bag;A_01_064,saturday;D_01_028]	imrp	FullyClosed	0.0			Closed	1.0	OneHanded	Circular	1	Neutral	Neutral	Neutral	0		0
2	[bag;A_01_064,dice;D_02_036]	imrp	FullyClosed	1.0			Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[accordion;F_02_048,bag;A_01_064]	imrp	FullyClosed	0.0			Closed	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0		0
2	[accordion;F_02_048,bag;A_01_064]	imrp	FullyClosed	0.0			Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	s	0
2	[bag;A_01_064,so;G_01_069]	imrp	FullyClosed				Closed	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[bag;A_01_064,yes;G_03_074]	imrp	FullyClosed	0.0			Closed	1.0	OneHanded	Straight	1	Neutral	Neutral		0		0
6	[insurance;D_02_030,isolated;F_02_033,should;G_02_079,shrimp;A_01_065,up;E_01_069,where;B_02_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
3	[finger;G_02_097,shrimp;A_01_065,where;B_02_035]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral		0		0
2	[complex;C_01_061,shrimp;A_01_065]	i	FullyOpen	1.0			Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0		0
2	[complex;C_01_061,shrimp;A_01_065]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	1	0
2	[insurance;D_02_030,shrimp;A_01_065]	p	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
6	[insurance;D_02_030,isolated;F_02_033,should;G_02_079,shrimp;A_01_065,up;E_01_069,where;B_02_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
6	[insurance;D_02_030,isolated;F_02_033,should;G_02_079,shrimp;A_01_065,up;E_01_069,where;B_02_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
3	[half;F_03_040,shrimp;A_01_065,up;E_01_069]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		0
6	[insurance;D_02_030,isolated;F_02_033,should;G_02_079,shrimp;A_01_065,up;E_01_069,where;B_02_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[isolated;F_02_033,shrimp;A_01_065]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Circular	1	Neutral	Neutral	Neutral	0		0
2	[half;F_03_040,shrimp;A_01_065]	i	FullyOpen				Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
3	[half;F_03_040,shrimp;A_01_065,up;E_01_069]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0		0
2	[should;G_02_079,shrimp;A_01_065]	i	Bent	1.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
6	[insurance;D_02_030,isolated;F_02_033,should;G_02_079,shrimp;A_01_065,up;E_01_069,where;B_02_035]	i	FullyOpen	0.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0		0
2	[finger;G_02_097,shrimp;A_01_065]	i	FullyOpen	1.0			Closed	0.0	OneHanded		1	Neutral	Neutral	Neutral	0		0
3	[finger;G_02_097,shrimp;A_01_065,where;B_02_035]	i	FullyOpen	1.0			Closed	0.0	OneHanded	Straight	1	Neutral	Neutral		0		0
2	[check;B_03_040,diamond;A_01_066]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	BackAndForth	0	Hand	FingerBack	HandAway	1	B	1
2	[check;B_03_040,diamond;A_01_066]	m	Curved	0.0			Open	1.0	AsymmetricalDifferentHandshape	Straight	0	Hand	FingerFront	HandAway	1	B	1
3	[incredible;J_03_080,language;A_01_067,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	l	1
2	[language;A_01_067,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	l	1
2	[grammar;J_03_078,language;A_01_067]	i	Flat	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	l	1
2	[grammar;J_03_078,language;A_01_067]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	g	1
3	[incredible;J_03_080,language;A_01_067,league;H_01_092]	i	FullyOpen	0.0			Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	l	1
4	[lollipop;E_02_095,magnify_1;G_01_073,strawberry;A_01_068,theory;J_03_042]	i	Bent	0.0			Open	1.0	OneHanded	Straight	1	Head	Mouth	HeadAway	1		0
4	[lollipop;E_02_095,soon_1;G_01_004,soon_3;H_03_023,strawberry;A_01_068]	i	Curved	0.0			Open	1.0	OneHanded	Straight	1	Head	Mouth		1		0
