neighbors[list]	SelectedFingers.2.0	Flexion.2.0	FlexionChange.2.0	Spread.2.0	SpreadChange.2.0	ThumbPosition.2.0	ThumbContact.2.0	SignType.2.0	Movement.2.0	RepeatedMovement.2.0	MajorLocation.2.0	MinorLocation.2.0	SecondMinorLocation.2.0	Contact.2.0	NonDominantHandshape.2.0	UlnarRotation.2.0
[room;A_01_024,leave;B_02_084]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	nan	0	open_b	0
[room;A_01_024,box;C_03_025,order_1;C_02_064]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	0	Neutral	Neutral	nan	0	open_b	0
[room;A_01_024,sandwich_4;K_01_015,prayer;C_03_090]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	nan	1	open_b	0
[room;A_01_024,box;C_03_025,lift;G_02_082]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Neutral	Neutral	nan	0	open_b	0
[room;A_01_024,swear_in;J_02_016]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	0	Neutral	Neutral	nan	0	open_b	0
[school;C_03_089,paper;A_01_026]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	1	Hand	Palm	HandAway	1	5	0
[school;C_03_089,paper;A_01_026]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	nan	1	5	0
[sweep;D_01_086,paper;A_01_026]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	HandAway	1	5	0
[sweep;D_01_086,paper;A_01_026]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	AsymmetricalSameHandshape	Curved	1	Hand	Palm	HandAway	1	open_b	0
[book;A_01_027,city;B_01_029,chat;C_01_079]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	open_b	1
[book;A_01_027,boat;D_01_055]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	nan	1	open_b	1
[book;A_01_027,wrestle;J_01_033]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	open_b	1
[book;A_01_027,wrestle;J_01_033]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	5	1
[shirt;A_01_028,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	TorsoTop	nan	1	nan	0
[shirt;A_01_028,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[wristwatch;B_01_063,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Arm	TorsoTop	nan	1	nan	0
[wristwatch;B_01_063,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	WristBack	nan	1	nan	0
[shirt;A_01_028,benefit;C_02_056]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[shirt;A_01_028,benefit;C_02_056]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	TorsoTop	nan	1	nan	1
[navel;E_03_007,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Body	TorsoTop	nan	1	nan	0
[navel;E_03_007,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Waist	nan	1	nan	0
[buttons;F_02_025,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Body	TorsoTop	nan	1	nan	0
[buttons;F_02_025,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	TorsoTop	TorsoMid	1	nan	0
[shirt;A_01_028,curious;F_03_051]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Circular	1	Body	TorsoTop	nan	1	nan	0
[shirt;A_01_028,curious;F_03_051]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Neck	nan	1	nan	0
[soon_1;G_01_004,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	TorsoTop	nan	1	nan	0
[soon_1;G_01_004,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Chin	nan	1	nan	0
[volunteer;H_02_062,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[volunteer;H_02_062,shirt;A_01_028]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	TorsoTop	BodyAway	1	nan	0
[shirt;A_01_028,soon_3;H_03_023]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Head	TorsoTop	nan	1	nan	0
[shirt;A_01_028,soon_3;H_03_023]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	CheekNose	nan	1	nan	0
[stubborn;B_03_086,horse;A_01_029,pig;A_02_032]	imrp	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	Forehead	nan	1	nan	0
[horse;A_01_029,pig;A_02_032]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	UnderChin	nan	1	nan	0
[bug;B_01_067,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	CheekNose	nan	1	nan	0
[stubborn;B_03_086,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	0	Head	Forehead	nan	1	nan	0
[candy_2;D_02_079,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	Chin	nan	1	nan	0
[candy_2;D_02_079,horse;A_01_029]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	OneHanded	nan	1	Head	Forehead	HeadAway	1	nan	0
[dinosaur;A_01_031,nothing;B_01_079]	imrp	Curved	0.0	0.0	0.0	Open	1.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dinosaur;A_01_031,nothing;B_01_079]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	o	0
[dinosaur;A_01_031,percent;C_02_082]	imrp	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0	nan	0
[child;F_03_101,dinosaur;A_01_031]	imrp	Flat	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dinosaur;A_01_031,noon;G_02_014]	imrp	FullyOpen	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[honk;H_01_074,dinosaur;A_01_031]	imrp	Bent	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dinosaur;A_01_031,recite;J_02_078]	imrp	Curved	1.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dinosaur;A_01_031,recite;J_02_078]	imrp	Curved	0.0	0.0	1.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[dinosaur;A_01_031,spaceship;J_03_074,bite;K_02_045]	im	Curved	0.0	0.0	0.0	Open	1.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[umbrella;A_02_022,coffee;A_01_032]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	FingerRadial	1	s	0
[umbrella;A_02_022,coffee;A_01_032]	imrp	FullyClosed	0.0	nan	0.0	Closed	1.0	AsymmetricalSameHandshape	Circular	1	Hand	FingerRadial	HandAway	1	s	0
[cow;A_01_033,bull;E_01_098]	p	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Forehead	nan	1	nan	1
[cow;A_01_033,bull;E_01_098]	p	FullyOpen	0.0	nan	nan	Open	0.0	OneHanded	nan	1	Head	Forehead	nan	1	nan	0
[butter;A_01_034,paintbrush;A_02_079]	im	FullyOpen	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
[butter;A_01_034,paintbrush;A_02_079]	im	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	0	B	0
[butter;A_01_034,excuse;D_03_052,shovel_2;K_03_008]	imrp	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
[butter;A_01_034,excuse;D_03_052]	im	Flat	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
[butter;A_01_034,shovel_2;K_03_008]	im	Flat	1.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
[trash;A_01_035,punish;C_02_041]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	0	Arm	ForearmUlnar	ArmAway	1	nan	1
[trash;A_01_035,punish;C_02_041]	i	FullyOpen	0.0	nan	nan	Closed	0.0	OneHanded	Curved	0	Arm	ForearmUlnar	ElbowBack	1	nan	0
[witch;A_03_018,moon;A_01_036]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Head	Eye	HeadAway	1	nan	0
[witch;A_03_018,moon;A_01_036]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Head	HeadAway	HeadAway	1	nan	0
[beak;G_03_048,moon;A_01_036]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Head	CheekNose	HeadAway	1	nan	0
[beak;G_03_048,moon;A_01_036]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Head	Eye	HeadAway	1	nan	1
[moon;A_01_036,dont_need;H_01_104]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	0	Head	Eye	HeadAway	1	nan	0
[moon;A_01_036,dont_need;H_01_104]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Curved	0	Head	UnderChin	HeadAway	1	nan	0
[scissors;A_01_038,two_more;G_01_021]	im	FullyOpen	1.0	1.0	1.0	Closed	0.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[scissors;A_01_038,two_more;G_01_021]	im	FullyOpen	0.0	1.0	0.0	Closed	0.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[soup;A_01_039,research;B_03_084,university;C_02_063]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
[soup;A_01_039,university;C_02_063]	im	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	0	Hand	Palm	HandAway	1	B	0
[soup;A_01_039,rocket_1;E_01_016]	im	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	Palm	HandAway	1	B	0
[soup;A_01_039,dig;K_02_119]	imrp	Curved	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
[soup;A_01_039,dig;K_02_119]	im	Curved	0.0	0.0	0.0	Open	0.0	AsymmetricalDifferentHandshape	Curved	1	Hand	Palm	HandAway	1	B	0
[hurt;E_01_002,spaghetti;A_01_042]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	i	0
[hurt;E_01_002,spaghetti;A_01_042]	p	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	0	1	0
[skirt;A_01_046,wear;B_02_032]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	TorsoTop	BodyAway	0	5	0
[skirt;A_01_046,wear;B_02_032]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	Hips	BodyAway	1	5	0
[skirt;A_01_046,arrest_2;K_01_023]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Body	Hips	BodyAway	0	5	0
[skirt;A_01_046,arrest_2;K_01_023]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	0	Body	BodyAway	BodyAway	0	5	0
[complex;C_01_061,stars;A_01_047]	i	FullyOpen	1.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
[complex;C_01_061,stars;A_01_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
[stars;A_01_047,right_1;C_01_065]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,right_1;C_01_065]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	nan	1	1	0
[stars;A_01_047,battery;D_02_089]	i	Bent	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,battery;D_02_089]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	bent_1	0
[stars;A_01_047,but;D_03_030]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,but;D_03_030]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,hurt;E_01_002]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,hurt;E_01_002]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
[stars;A_01_047,vagina;F_02_065]	i	FullyOpen	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,vagina;F_02_065]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	1	l	0
[argue;F_03_072,stars;A_01_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	1	1	0
[argue;F_03_072,stars;A_01_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
[stars;A_01_047,long_word;H_02_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[stars;A_01_047,long_word;H_02_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	1	0
[triangle;J_02_080,stars;A_01_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	BackAndForth	1	Neutral	Neutral	Neutral	1	1	0
[triangle;J_02_080,stars;A_01_047]	i	FullyOpen	0.0	nan	nan	Closed	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	1	1	0
[surf;A_01_048,vocabulary;H_01_082]	im	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerBack	nan	1	1	0
[surf;A_01_048,vocabulary;H_01_082]	im	Bent	0.0	1.0	0.0	Closed	0.0	AsymmetricalDifferentHandshape	Straight	1	Hand	FingerBack	nan	1	1	0
[milk;A_01_051,eleven;E_01_052]	i	FullyClosed	1.0	nan	0.0	Open	1.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[milk;A_01_051,eleven;E_01_052]	imrp	FullyClosed	1.0	nan	nan	Open	1.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[bracelet;A_03_024,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Arm	Clavicle	nan	1	nan	0
[bracelet;A_03_024,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	WristBack	nan	1	nan	0
[policeman;A_01_052,benefit;C_02_056]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[policeman;A_01_052,benefit;C_02_056]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	1
[badge;F_03_096,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	1	Body	Clavicle	nan	1	nan	0
[badge;F_03_096,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Clavicle	nan	1	curved_l	0
[volunteer;H_02_062,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[volunteer;H_02_062,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Clavicle	BodyAway	1	nan	0
[policeman;A_01_052,delegate;H_03_001]	i	Bent	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Clavicle	nan	1	nan	0
[policeman;A_01_052,delegate;H_03_001]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Clavicle	TorsoTop	1	nan	0
[fireman_2;K_03_052,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Head	Clavicle	nan	1	nan	0
[fireman_2;K_03_052,policeman;A_01_052]	i	Curved	0.0	nan	nan	Open	0.0	OneHanded	Straight	1	Body	Forehead	nan	1	nan	0
[french;C_02_022,tennis;A_01_053]	i	Curved	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	1
[french;C_02_022,tennis;A_01_053]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,vacuum;D_03_084]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,vacuum;D_03_084]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,turn_key;E_01_056]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	nan	0	nan	1
[tennis;A_01_053,flip_switch;E_01_066]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Straight	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,flip_switch;E_01_066]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[tennis;A_01_053,wand;E_03_016]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Circular	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,wand;E_03_016]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,fencing;F_01_083]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Z-shaped	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,fencing;F_01_083]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0	nan	1
[knight;H_01_054,tennis;A_01_053]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	1
[knight;H_01_054,tennis;A_01_053]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	0	Neutral	Neutral	Neutral	0	nan	0
[tennis;A_01_053,conduct_2;K_02_091]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	Curved	0	Neutral	Neutral	Neutral	0	nan	1
[tennis;A_01_053,conduct_2;K_02_091]	i	Bent	0.0	nan	nan	Open	1.0	OneHanded	BackAndForth	1	Neutral	Neutral	Neutral	0	nan	1
[contact;D_03_022,computer;A_01_054]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_8	0
[contact;D_03_022,computer;A_01_054]	m	Flat	0.0	nan	nan	Open	0.0	SymmetricalOrAlternating	Circular	1	Neutral	Neutral	Neutral	1	open_8	0
[mountain;A_01_055,avoid;E_01_040]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	Heel	nan	1	a	0
[mountain;A_01_055,avoid;E_01_040]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
[mountain;A_01_055,most;E_01_085]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	FingerBack	nan	1	a	0
[mountain;A_01_055,most;E_01_085]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
[mountain;A_01_055,assistant;F_03_076]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	1	Hand	PalmBack	nan	1	a	0
[mountain;A_01_055,assistant;F_03_076]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	FingerUlnar	nan	1	a	0
[mountain;A_01_055,poop;H_03_072]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	Other	nan	1	a	0
[mountain;A_01_055,poop;H_03_072]	t	nan	nan	nan	nan	Open	nan	AsymmetricalSameHandshape	Straight	0	Hand	PalmBack	HandAway	1	a	0
[dog;A_01_056,no;C_03_041]	im	Curved	nan	0.0	nan	Open	1.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[dog;A_01_056,no;C_03_041]	mrp	Flat	nan	0.0	nan	Open	1.0	OneHanded	nan	1	Neutral	Neutral	nan	0	nan	0
[snow;A_01_057,white;E_03_046]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	1	Body	TorsoTop	BodyAway	1	nan	0
[orange_throat;F_02_039,snow;A_01_057,white;E_03_046]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Body	TorsoTop	BodyAway	0	nan	0
[orange_throat;F_02_039,snow;A_01_057]	imrp	Flat	1.0	1.0	1.0	Open	1.0	OneHanded	Straight	0	Body	Neck	BodyAway	1	nan	0
[major;J_01_057,bake_1;A_01_060]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	FingerRadial	HandAway	0	closed_b	0
[major;J_01_057,bake_1;A_01_060]	imrp	FullyOpen	0.0	0.0	0.0	Closed	0.0	AsymmetricalSameHandshape	Straight	1	Hand	HandAway	HandAway	1	closed_b	0
[hunt;B_01_025,waiter;A_01_061]	im	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[hunt;B_01_025,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_h	0
[waiter;A_01_061,balance;C_02_046]	imrp	Flat	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[waiter;A_01_061,balance;C_02_046]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	flat_b	0
[here;D_01_089,waiter;A_01_061,order_1;C_02_064]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Z-shaped	1	Neutral	Neutral	Neutral	0	open_b	0
[small;D_01_030,waiter;A_01_061]	imrp	Curved	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[small;D_01_030,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	c	0
[lift;G_02_082,walk;D_02_057,waiter;A_01_061,wallet;F_01_081,here;D_01_089,fold;F_02_019]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Curved	1	Neutral	Neutral	Neutral	0	open_b	0
[what_1;D_02_084,waiter;A_01_061]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[what_1;D_02_084,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	5	0
[waiter;A_01_061,noon;G_02_014]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	OneHanded	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[waiter;A_01_061,noon;G_02_014]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	nan	0
[socialize;H_01_021,waiter;A_01_061]	imrp	FullyOpen	0.0	0.0	1.0	Open	0.0	SymmetricalOrAlternating	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[waiter;A_01_061,swear_in;J_02_016]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	AsymmetricalSameHandshape	Straight	1	Neutral	Neutral	Neutral	0	open_b	0
[death;A_01_076,chat;C_01_079,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	1
[order_1;C_02_064,box;C_03_025,lift;G_02_082,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	nan	0	Neutral	Neutral	Neutral	0	open_b	0
[order_1;C_02_064,here;D_01_089,lift;G_02_082,street;A_01_062]	imrp	FullyOpen	0.0	0.0	0.0	Open	0.0	SymmetricalOrAlternating	Circular	0	Neutral	Neutral	Neutral	0	open_b	0
[push;D_02_077,street;A_01_062]	imrp	FullyOpen	0.0	1.0	0.0	Open	0.0	SymmetricalOrAlternating	Straight	0	Neutral	Neutral	Neutral	0	open_b	0
